id,status,_server_id,text,span_label.responses,span_label.responses.users,span_label.responses.status
44c1ac16-0786-40c7-8a97-4e5850e9cc7d,completed,d978671b-7a34-422f-bd80-eb9c89778364,caibro misto 5x6x1m,"[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 12, 'label': 'ESPECIE', 'start': 7},
        {'end': 19, 'label': 'DIMENSÃO', 'start': 13}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
0a4bdb92-c128-4cae-a49a-200bd5ae2daf,pending,61c16cd7-6332-4ab9-aee3-745369ac2620,cascaininho,"[array([], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
1de3fc86-db07-451f-87d7-7f4cb95821be,completed,d603a957-bd16-42b0-add8-5215b21fb35c,madeira serrada prancha de cedrinho,"[array([{'end': 23, 'label': 'CORTE', 'start': 16},
        {'end': 35, 'label': 'ESPECIE', 'start': 27}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
dbda47bf-9131-4939-94f6-08edc7c60fb7,completed,687054a5-7d7e-45b4-a696-f0deb2f7a6c2,jatoba serr. sarrafo,"[array([{'end': 6, 'label': 'ESPECIE', 'start': 0},
        {'end': 20, 'label': 'CORTE', 'start': 13}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
b8c66491-7037-44f2-ab5b-c40839b69922,completed,39353894-15e0-42d7-8efb-b85280b05c9b,"cx de porta cupiuba 0,80x2,10x0,13","[array([{'end': 11, 'label': 'CORTE', 'start': 6},
        {'end': 19, 'label': 'ESPECIE', 'start': 12},
        {'end': 34, 'label': 'DIMENSÃO', 'start': 20}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
821b0614-57ee-4927-be7c-25673eea5d49,completed,791b5ac0-7d0d-48bc-a41d-1931631d2b96,"linha macaranduba 5x11 4,5 mt","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 17, 'label': 'ESPECIE', 'start': 6},
        {'end': 22, 'label': 'DIMENSÃO', 'start': 18},
        {'end': 29, 'label': 'DIMENSÃO', 'start': 23}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
61c8d65b-77ff-433b-8b83-e3ff9e58ad4b,completed,aad3bc31-f55c-4352-bf12-03d79933d429,linha cupiuba 5 x 20 de 10.00,"[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 13, 'label': 'ESPECIE', 'start': 6},
        {'end': 20, 'label': 'DIMENSÃO', 'start': 14},
        {'end': 29, 'label': 'DIMENSÃO', 'start': 24}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4b16c162-1113-4c76-a3f7-31b18adc95b4,completed,014ec6d3-1c1d-422a-9e1f-8d32e111bcac,"linha de madeira 5,5x14","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 23, 'label': 'DIMENSÃO', 'start': 17}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
0e85906c-4304-4698-8627-81d2681f37a1,completed,719b7141-9e50-46af-ba35-1407b4d404b4,linhas,"[array([{'end': 6, 'label': 'CORTE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
d40e8127-459b-4916-ba90-a510ca23ba37,completed,62370efa-a864-4cdf-a1d6-7e6fe75c6050,madeira serrada sarrafos da especie barrote,"[array([{'end': 24, 'label': 'CORTE', 'start': 16},
        {'end': 43, 'label': 'CORTE', 'start': 36}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
0ab54cf1-cc8e-4b34-86b7-8781f833e579,completed,5f24137e-8a6b-4b4e-9f32-2466a31df106,palito picole 100 un bambu billa,"[array([{'end': 6, 'label': 'CORTE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
ab4070af-a7fd-453a-8759-4bae28155823,completed,f02ffd3e-a984-4dc5-a791-7a023a2e8b5f,andiroba madeira serrada em sarrafos,"[array([{'end': 8, 'label': 'ESPECIE', 'start': 0},
        {'end': 36, 'label': 'CORTE', 'start': 28}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
f0cdaca7-784b-4b9b-ade7-e1e7f485eddc,completed,91fc3cc2-1356-4ef7-9b1c-da1dde756a38,caibro madeira guajara 1 50 a 2 50mt,"[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 22, 'label': 'ESPECIE', 'start': 15},
        {'end': 36, 'label': 'DIMENSÃO', 'start': 23}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
69c3a84f-acdc-4a39-8162-4657869ada5e,completed,684de680-dbb8-47fd-8767-9c5ababecd03,roxinho serrado em tabua,"[array([{'end': 7, 'label': 'ESPECIE', 'start': 0},
        {'end': 24, 'label': 'CORTE', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
247b8a2c-5202-4f75-9c40-2d76e0eabf06,completed,105235b1-cbc1-4090-9e6c-4fb2c90c93e4,"linha massa 5,0x10 6,5mt-madeira","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 11, 'label': 'ESPECIE', 'start': 6},
        {'end': 18, 'label': 'DIMENSÃO', 'start': 12},
        {'end': 24, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
3da7a28d-2a56-4b24-9fad-8a0e92d03f02,completed,d2c73f66-9c8d-49cf-92f1-bcc2c9f31888,"linha angelim 5,0x18 3x8 7,50 zani","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 13, 'label': 'ESPECIE', 'start': 6},
        {'end': 29, 'label': 'DIMENSÃO', 'start': 14}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
a6a2d08d-994f-4c53-ab12-363bdeab8828,pending,38761df1-8ee2-4c5f-af64-2e33d92443da,tento-azul serrado em caibro curto,"[array([{'end': 28, 'label': 'CORTE', 'start': 22}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
f619ca36-c8f3-49fe-863f-4bd29c0a7422,completed,4738aaf2-afd5-42ec-9a08-4753e9389ef9,madeira serrada caibro libra,"[array([{'end': 22, 'label': 'CORTE', 'start': 16}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4b96b221-712b-4c3f-a69e-c75dc1e4ac19,completed,cb4b4532-66e5-4b0e-8249-56c30ed0d353,guajara mad. serrada em tabuas,"[array([{'end': 7, 'label': 'ESPECIE', 'start': 0},
        {'end': 30, 'label': 'CORTE', 'start': 24}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
3e6ecf32-1cc8-49c3-96f5-9a096740d021,completed,1e060703-b039-4c8c-a852-83ae035f8b92,"frechal angelim 5x4 cm 6,00mt","[array([{'end': 7, 'label': 'CORTE', 'start': 0},
        {'end': 15, 'label': 'ESPECIE', 'start': 8},
        {'end': 19, 'label': 'DIMENSÃO', 'start': 16},
        {'end': 29, 'label': 'DIMENSÃO', 'start': 23}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
f689ad77-5e79-437f-80fe-ca19ae200f39,completed,0025b047-2aaf-4b52-be30-27abe84700fb,madeira tipo sarrafos esp.macaranduba manilkara huberi (ducke) chevalier,"[array([{'end': 21, 'label': 'CORTE', 'start': 13},
        {'end': 37, 'label': 'ESPECIE', 'start': 26},
        {'end': 62, 'label': 'ESPECIE', 'start': 38}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
0bb16ff4-fd29-4e6c-8f88-92d0948bd991,completed,e9ddfd84-6fd8-40b0-8776-cc9c3575f0fc,frechal angelin 5x4 7.5 mt,"[array([{'end': 7, 'label': 'CORTE', 'start': 0},
        {'end': 15, 'label': 'ESPECIE', 'start': 8},
        {'end': 19, 'label': 'DIMENSÃO', 'start': 16},
        {'end': 26, 'label': 'DIMENSÃO', 'start': 20}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
6673e7ae-66ff-4479-b078-73df6ff22739,completed,7cb32455-8321-4e01-80a1-d4242b490631,madeira serrada em tabuas da essencia marupa(simarouba amara aubl.),"[array([{'end': 25, 'label': 'CORTE', 'start': 19},
        {'end': 44, 'label': 'ESPECIE', 'start': 38},
        {'end': 66, 'label': 'ESPECIE', 'start': 45}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
0cf22e69-8506-4e69-88df-e67ba19d0cbd,pending,67560713-cb27-417f-8657-e487bfb83358,telha colonial cor marfim 3.28x0.86,"[array([], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
65ad0084-797b-4327-90e3-f44131823159,completed,608ebaf1-dca7-4cef-b22a-4bfb91f2dd75,porta laminada jatoba 90x210 kdk,"[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 21, 'label': 'ESPECIE', 'start': 15},
        {'end': 28, 'label': 'DIMENSÃO', 'start': 22}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
6d929ff2-7a39-4614-9f83-24bd8237d04f,completed,1e2bdb16-3e01-4693-89b0-788fee0cc9f5,madeira serrada em tabua,"[array([{'end': 24, 'label': 'CORTE', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
7e5e8b35-276e-494f-af81-eec5b569b2bb,completed,2267a837-656f-43d4-ae7c-7838afb15fed,"janelao 1,50x80 timborana","[array([{'end': 7, 'label': 'CORTE', 'start': 0},
        {'end': 15, 'label': 'DIMENSÃO', 'start': 8},
        {'end': 25, 'label': 'ESPECIE', 'start': 16}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
0672fa87-a079-4c3f-b49e-1244d10db478,completed,7cb5242b-d831-4c93-8de7-ddf7162b5609,mad.serrada mista viga 5cmx13cmx5m,"[array([{'end': 17, 'label': 'ESPECIE', 'start': 12},
        {'end': 22, 'label': 'CORTE', 'start': 18},
        {'end': 34, 'label': 'DIMENSÃO', 'start': 23}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
58901c9b-95cf-426a-950f-c1dbe94b7996,completed,20c4a794-9997-4e5c-8e0d-a5613e07a235,porta lam semi oca 70x2.10 sulina,"[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 26, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
b590c1c2-d2b7-4bd8-a3ba-4c0081c25dbc,completed,ac8ddd94-71fb-4db9-9663-609e7ca7a3da,"linha angelim vermelho 5x11 6,5m","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 22, 'label': 'ESPECIE', 'start': 6},
        {'end': 27, 'label': 'DIMENSÃO', 'start': 23},
        {'end': 32, 'label': 'DIMENSÃO', 'start': 28}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
75c543a9-3997-4f55-b085-dd95e8f2a7db,completed,fd3b0917-41bb-487e-892e-12d8c4ec5387,madeira serrada em prancha jatoba,"[array([{'end': 33, 'label': 'ESPECIE', 'start': 27},
        {'end': 26, 'label': 'CORTE', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
774520bb-d08b-41b2-a0b6-eef132a911bb,completed,d5d27f88-47fb-4c0e-9fc0-1813fe1aff7d,jatoba em alizar,"[array([{'end': 6, 'label': 'ESPECIE', 'start': 0},
        {'end': 16, 'label': 'CORTE', 'start': 10}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
48bf7ef3-014f-4415-a279-4cd4504a101a,completed,b22b2657-ac14-43fa-bea2-59e88531943f,"linha macaranduba 5x29 6,0mt","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 17, 'label': 'ESPECIE', 'start': 6},
        {'end': 22, 'label': 'DIMENSÃO', 'start': 18},
        {'end': 28, 'label': 'DIMENSÃO', 'start': 23}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
d7e646cc-18ef-4c53-9b24-f2707c7a3446,completed,7d6beae6-4728-4cd5-875a-25e396053db6,"ripa mixta 4,0mt-madeira","[array([{'end': 4, 'label': 'CORTE', 'start': 0},
        {'end': 10, 'label': 'ESPECIE', 'start': 5},
        {'end': 16, 'label': 'DIMENSÃO', 'start': 11}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4f6ae5be-91b5-4f40-aca8-da339c9ba45c,pending,27008795-773c-48d8-ba69-2f9a99d2ebfc,bobina de aluminio p/calha 80cm,"[array([], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
d235ee7b-e028-4d93-aa1e-f399cfcab8d8,completed,a2e53602-aa15-494e-9ac3-fce06a12a9ba,madeira mista,"[array([{'end': 13, 'label': 'ESPECIE', 'start': 8}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
bac5f61b-ddd3-4d0c-ad7a-8888f8ed6124,completed,777b99b3-c7a4-4948-a436-f21fc49ece47,tabua pinus 2 5x30cm c/ 3m,"[array([{'end': 11, 'label': 'ESPECIE', 'start': 6},
        {'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 20, 'label': 'DIMENSÃO', 'start': 14},
        {'end': 26, 'label': 'DIMENSÃO', 'start': 24}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
130a30f0-25ee-46f4-b985-21a87b35d46a,completed,c2dfc807-d52e-46f1-994a-a542d9c6132d,"frechal misto sao 1 frecham de 8,0mt","[array([{'end': 7, 'label': 'CORTE', 'start': 0},
        {'end': 13, 'label': 'ESPECIE', 'start': 8},
        {'end': 36, 'label': 'CORTE', 'start': 31}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
53888c21-8604-4e48-8e7f-5fdec7cd062f,completed,f01261ec-a643-41a5-a8dc-ea00db4426e2,guajara - ripas,"[array([{'end': 15, 'label': 'CORTE', 'start': 10},
        {'end': 8, 'label': 'ESPECIE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4afcd9f7-820c-4e1c-a56e-d7c531447550,pending,c4dd1c67-c364-4a7f-9e7a-3fe85d3e5547,trelic md 70x90c tec,"[array([], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
913c7339-3830-435e-820b-9304b56b3272,completed,d4b09b49-f926-4104-98c9-eb4a3744872e,madeira beneficiada em portal de maparajuba,"[array([{'end': 29, 'label': 'CORTE', 'start': 23},
        {'end': 43, 'label': 'ESPECIE', 'start': 33}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
18941c80-6736-4f12-bd23-5a559956ec06,completed,e5d66f29-09b6-41e3-802c-b2a76104ed52,"caibro de eucalipto 05 x 07 x 5,40m","[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 19, 'label': 'ESPECIE', 'start': 10},
        {'end': 35, 'label': 'DIMENSÃO', 'start': 20}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
e29cea5e-2788-4f63-ad07-0a15a06c4f44,completed,ae9e4e78-3937-498e-9ad8-0b061634ab26,madeira serrada macaranduba (manilkara h. (ducke) chevalier) ripas,"[array([{'end': 28, 'label': 'ESPECIE', 'start': 16},
        {'end': 66, 'label': 'CORTE', 'start': 61},
        {'end': 59, 'label': 'ESPECIE', 'start': 29}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
994be257-c5c6-43a7-b73c-6e19abd20923,completed,d85f014a-3f1b-4452-8b67-fcf4b24fcdca,barrote serrado sarrafos 3 x 5,"[array([{'end': 7, 'label': 'CORTE', 'start': 0},
        {'end': 24, 'label': 'CORTE', 'start': 16},
        {'end': 30, 'label': 'DIMENSÃO', 'start': 25}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
70ce2fe1-7e68-4885-8a82-42cbb324c202,completed,a3492403-e003-4e03-86d0-2d6d2c574009,madeira serrada maa aranduba (ripa),"[array([{'end': 34, 'label': 'CORTE', 'start': 30},
        {'end': 28, 'label': 'ESPECIE', 'start': 20}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
0747c3c6-86aa-4c06-bb12-0f941109ac31,completed,8fe97728-f622-4e79-8b62-100ad764c87f,caibro 5mt,"[array([{'end': 10, 'label': 'DIMENSÃO', 'start': 7},
        {'end': 6, 'label': 'CORTE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
1bb5b303-700a-480c-9279-a0a5db3a58cb,completed,92b7b59a-39e7-47c5-8d7d-f8bbf74e1cc9,porta de almof. horiz. 2.10 x 74 pinus cxd,"[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 32, 'label': 'DIMENSÃO', 'start': 23},
        {'end': 38, 'label': 'ESPECIE', 'start': 33}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4f71c244-5195-411b-9338-f95002f0c558,completed,65ae3bdd-b03e-434f-aee3-f38f597c3e9c,"linha de angelim 5x9 c/ 3,5 mt","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 16, 'label': 'ESPECIE', 'start': 9},
        {'end': 20, 'label': 'DIMENSÃO', 'start': 17},
        {'end': 30, 'label': 'DIMENSÃO', 'start': 24}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
d100f11c-a297-4c37-9e0a-c0f6094f3146,completed,e2b42819-9334-4258-bb01-1c10db3b228d,barrote - serrado em viga,"[array([{'end': 25, 'label': 'CORTE', 'start': 21},
        {'end': 7, 'label': 'CORTE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
ccea09c2-6ff0-47c6-aca6-7d495b62a3d7,pending,2441ead8-c0ac-4ccc-9136-81c0ae26a71c,linha p/pedreiro 100mt 1 fio liso laranj,"[array([{'end': 5, 'label': 'CORTE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
45be420f-4ec6-4973-935a-075d9bbf0a86,completed,4116ff54-1c0d-4c4c-bc65-c3f4d6f6fe54,"linha mix 3x8 6,0mt","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 9, 'label': 'ESPECIE', 'start': 6},
        {'end': 13, 'label': 'DIMENSÃO', 'start': 10},
        {'end': 19, 'label': 'DIMENSÃO', 'start': 14}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
5a326f52-955b-45c4-9320-2c4909ea72e4,completed,a0923ac4-5cd3-46f2-b87d-68b172ea21f3,"linha macaranduba 5x13 6,5 mt","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 17, 'label': 'ESPECIE', 'start': 6},
        {'end': 22, 'label': 'DIMENSÃO', 'start': 18},
        {'end': 29, 'label': 'DIMENSÃO', 'start': 23}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
a7501424-eee3-4fbd-9ddb-04f11c2a5694,completed,f26f4861-b168-4eff-a68b-2abe45229339,"tabua 13cm x 2,5cm angelin vermelho","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 18, 'label': 'DIMENSÃO', 'start': 6},
        {'end': 35, 'label': 'ESPECIE', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
bacde1c0-af13-41ba-b2de-de76791ade18,completed,17de75cc-a5c4-4187-a8b9-7b8ea9a0d0ed,"poste de eucalipto tratada 4,0 x 08 a 10 - eucalpito","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 18, 'label': 'ESPECIE', 'start': 9},
        {'end': 52, 'label': 'ESPECIE', 'start': 43},
        {'end': 40, 'label': 'DIMENSÃO', 'start': 27}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
53697e2a-57cd-4ae5-a215-b61d77849dc4,completed,1d3333be-3050-4130-9bfa-fa238675e541,madeira serrada em tabuas na especie muiracatiara,"[array([{'end': 25, 'label': 'CORTE', 'start': 19},
        {'end': 49, 'label': 'ESPECIE', 'start': 37}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
b476238e-c20e-4f4f-84bb-d698c74d7191,completed,c8615154-7554-4d31-8264-5dbcf1bab23a,andiroba serrado em tabua,"[array([{'end': 8, 'label': 'ESPECIE', 'start': 0},
        {'end': 25, 'label': 'CORTE', 'start': 20}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
6c8d2b3a-73e7-489a-a8c6-1debbcc7c4fb,completed,71581927-9989-4291-ab4a-96305b27d061,"ripao jatoba serrado em sarrafo 5,00cm x5 cm w2","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 12, 'label': 'ESPECIE', 'start': 6},
        {'end': 31, 'label': 'CORTE', 'start': 24},
        {'end': 44, 'label': 'DIMENSÃO', 'start': 32}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
7bbb68c2-2f13-46ca-9016-00c028ef8879,completed,941cb056-24ec-4ab5-aa42-66cbf71bf18c,madeira serrada em blocos na especie angelim-vermelho,"[array([{'end': 53, 'label': 'ESPECIE', 'start': 37}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
e43529a5-fcc9-4b5f-bb23-751b0f1c212c,completed,f28dd3f8-8cd1-4f32-bf61-742b9508ff39,amapa amargoso ser - tabuas,"[array([{'end': 27, 'label': 'CORTE', 'start': 21},
        {'end': 14, 'label': 'ESPECIE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
f18c83ed-f232-41a2-9b62-1c895cce4c53,completed,f941e94b-a872-4b4d-bd28-e6803b930462,tiriba - madeira serrada em vigotas,"[array([{'end': 7, 'label': 'ESPECIE', 'start': 0},
        {'end': 35, 'label': 'CORTE', 'start': 28}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
6295da37-2b38-446c-b5b8-f5430d90352d,completed,5fa2cc71-bce4-4777-b87b-553890a678b4,"sapucaia ser - bloco, quadrado ou file","[array([{'end': 8, 'label': 'ESPECIE', 'start': 0},
        {'end': 20, 'label': 'CORTE', 'start': 15},
        {'end': 30, 'label': 'CORTE', 'start': 22},
        {'end': 38, 'label': 'CORTE', 'start': 34}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
6ff4aed5-ca85-40e0-8e32-a01538d834cd,completed,85eaf5a8-b645-4794-94c2-4be19b6d0374,ucuuba serrada em sarrafos,"[array([{'end': 6, 'label': 'ESPECIE', 'start': 0},
        {'end': 26, 'label': 'CORTE', 'start': 18}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
2c9c2e31-38b0-4982-a9e8-c0a931654da4,completed,70c8fe0b-1749-47af-9d34-bf317868c103,caibro misto de 6.50,"[array([{'end': 6, 'label': 'CORTE', 'start': 0},
        {'end': 12, 'label': 'ESPECIE', 'start': 7},
        {'end': 20, 'label': 'DIMENSÃO', 'start': 16}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
071f0d32-057c-4362-92bc-2b269b9199eb,completed,8acd086a-3e85-4878-bbf0-17bd1179d946,ripa guajara verm 1.2x5cm,"[array([{'end': 4, 'label': 'CORTE', 'start': 0},
        {'end': 17, 'label': 'ESPECIE', 'start': 5},
        {'end': 25, 'label': 'DIMENSÃO', 'start': 18}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
67f8d673-e04e-48be-a5de-918a686cd7b2,completed,3dac5278-dec9-43e3-8bdd-a5f9f50803ad,sarrafos casca seca,"[array([{'end': 8, 'label': 'CORTE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4094e611-44dd-4f1f-8c26-d03570fd62c9,completed,f0bacac2-dbd2-42ee-a5cd-3dfb019c807c,cupiuba-goupia glabra aubl.-serrada em ripa,"[array([{'end': 43, 'label': 'CORTE', 'start': 39},
        {'end': 7, 'label': 'ESPECIE', 'start': 0},
        {'end': 27, 'label': 'ESPECIE', 'start': 8}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
e319da9f-f7cf-412e-b45e-f1cda49aba38,completed,f4c1fe8d-0048-48bf-abd5-57375d78126b,"linha angelim 5x13 4,5 mt","[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 13, 'label': 'ESPECIE', 'start': 6},
        {'end': 18, 'label': 'DIMENSÃO', 'start': 14},
        {'end': 25, 'label': 'DIMENSÃO', 'start': 19}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
4046f5d0-66d8-4607-81b4-e24e3f0b849d,pending,44897058-ea57-44ed-9176-03422255c848,carriola 350 sextavado pequeno 30x12x12,"[array([], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['discarded']
e3269c05-9237-4c73-b1ae-cd83788a6c30,completed,6a8ea7ec-ad23-4c6c-845c-342b56847b6a,porta lambri de andiroba 2.10 x 80 cxd,"[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 24, 'label': 'ESPECIE', 'start': 16},
        {'end': 34, 'label': 'DIMENSÃO', 'start': 25}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
e05da5fe-91a2-435c-b8fa-b43e8781b03f,completed,f1e7e9ed-66e8-4207-8b1e-125e9eb3b737,linha 3x6 madeira angelim mt (5x13),"[array([{'end': 5, 'label': 'CORTE', 'start': 0},
        {'end': 9, 'label': 'DIMENSÃO', 'start': 6},
        {'end': 25, 'label': 'ESPECIE', 'start': 18},
        {'end': 34, 'label': 'DIMENSÃO', 'start': 30}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
c9ca7ae1-7513-47b3-b937-22db771b2fc1,completed,2f09c759-232d-4c79-804f-cd9ee6840b15,jatoba madeira serrada,"[array([{'end': 6, 'label': 'ESPECIE', 'start': 0}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
1d3f76f5-0517-4871-9833-77cf8015bf18,completed,643f9067-5463-4249-9019-371721373d90,timborana serrada em tabua( class 27),"[array([{'end': 9, 'label': 'ESPECIE', 'start': 0},
        {'end': 26, 'label': 'CORTE', 'start': 21}], dtype=object)]",['05d4e3c7-2456-43e7-9d6b-0dd8f0661825'],['submitted']
